index,hora,clave,empleado_clave,grupo,salon,dia
8002,M5,20,19239,012,9105,5
8003,M1,103,12749,004,9201,4
8004,M1,4,98717,006,3301,4
8005,M1,1,92608,001,3301,1
8006,M1,1,92608,001,3301,3
8007,M1,1,92608,001,3301,5
8008,M2,2,92984,006,3301,1
8009,M2,2,92984,006,3301,3
8010,M2,2,92984,006,3301,5
8011,M4,600,99370,007,3301,1
8012,M4,600,99370,007,3301,3
8013,M4,600,99370,007,3301,5
8014,M3,601,99370,005,3301,1
8015,M3,601,99370,005,3301,3
8016,M3,601,99370,005,3301,5
8017,M5,605,95182,011,3301,1
8018,M5,605,95182,011,3301,3
8019,M5,605,95182,011,3301,5
8020,M6,607,83634,013,3301,1
8021,M6,607,83634,013,3301,3
8022,M6,607,83634,013,3301,5
8023,M1,616,95499,007,4100,4
8024,M5,100,86189,028,4110,1
8025,M5,100,86189,028,4110,3
8026,M5,100,86189,028,4110,5
8027,V2,164,16442,003,4207,1
8028,V2,164,16442,003,4207,3
8029,V2,164,16442,003,4207,5
8030,M3,1,92608,005,3302,2
8031,M3,1,92608,005,3302,4
8032,M3,1,92608,005,3302,5
8033,M2,2,106364,001,3302,2
8034,M2,2,106364,001,3302,4
8035,M2,2,106364,001,3302,5
8036,M5,600,93996,011,3302,2
8037,M5,600,93996,011,3302,4
8038,M5,600,93996,011,3302,5
8039,M4,601,16737,008,3302,2
8040,M4,601,16737,008,3302,4
8041,M4,601,16737,008,3302,5
8042,M6,605,9554,013,3302,2
8043,M6,605,9554,013,3302,4
8044,M6,605,9554,013,3302,5
8045,M1,607,7168,001,3302,2
8046,M1,607,7168,001,3302,4
8047,M1,607,7168,001,3302,5
8048,M4,616,103897,018,4100,3
8049,V1,20,82863,034,1304,4
8050,V2,100,18306,046,4202,1
8051,V2,100,18306,046,4202,3
8052,V2,100,18306,046,4202,5
8053,M5,103,3350,014,4107,1
8054,M5,103,3350,014,4107,3
8055,M5,103,3350,014,4107,5
8056,V3,164,97850,004,4102,1
8057,V3,164,97850,004,4102,3
8058,V3,164,97850,004,4102,5
8059,V1,606,83637,045,1303,2
8060,M4,400,101511,015,3105,2
8061,V5,604,17309,031,9301,1
8062,V5,604,17309,031,9301,3
8063,V5,604,17309,031,9301,5
8064,M4,800,19336,016,4203,4
8065,N1,4,86370,033,2104,2
8066,N2,500,97049,028,2302,1
8067,N2,500,97049,028,2302,3
8068,N2,500,97049,028,2302,5
8069,N1,606,96966,035,1104,1
8070,N1,606,96966,035,1104,3
8071,N1,606,96966,035,1104,5
8072,M3,4,92548,010,6306,1
8073,M3,4,92548,010,6306,3
8074,M3,4,92548,010,6306,5
8075,M6,301,95846,032,7103,1
8076,M6,301,95846,032,7103,3
8077,M6,301,95846,032,7103,5
8078,N1,491,93247,005,9202,1
8079,N1,491,93247,005,9202,3
8080,N1,491,93247,005,9202,5
8081,M5,621,101856,015,7208,1
8082,M5,621,101856,015,7208,3
8083,M5,621,101856,015,7208,5
8084,V4,160,93603,008,4200,2
8085,V4,164,95337,010,4206,4
8086,M5,603,16949,009,9102,1
8087,M5,603,16949,009,9102,3
8088,M5,603,16949,009,9102,5
8089,M4,160,19017,001,4201,1
8090,M4,160,19017,001,4201,3
8091,M4,160,19017,001,4201,5
8092,M4,805,98251,022,1203,4
8093,N4,606,93241,040,6202,1
8094,N4,606,93241,040,6202,3
8095,N4,606,93241,040,6202,5
8096,N1,702,101276,007,9203,1
8097,N1,702,101276,007,9203,3
8098,N1,702,101276,007,9203,5
8099,M4,800,19336,013,4203,2
8100,M2,162,95507,004,4204,1
8101,M2,162,95507,004,4204,3
8102,M2,162,95507,004,4204,5
8103,M3,838,11670,001,4212,1
8104,M3,838,11670,001,4212,3
8105,M3,838,11670,001,4212,5
8106,M2,3,83833,009,6304,1
8107,M2,3,83833,009,6304,3
8108,M2,3,83833,009,6304,5
8109,M4,400,102664,012,7125,2
8110,M3,602,18308,009,3101,1
8111,M3,602,18308,009,3101,3
8112,M3,602,18308,009,3101,5
8113,M6,105,92552,005,4102,1
8114,M6,105,92552,005,4102,3
8115,M6,105,92552,005,4102,5
8116,M4,400,6121,017,1301,4
8117,M5,602,18308,019,3107,1
8118,M5,602,18308,019,3107,3
8119,M5,602,18308,019,3107,5
8120,V1,620,93528,008,LMH1,1
8121,V1,620,93528,008,LMH1,3
8122,V1,620,93528,008,LMH1,5
8123,M2,800,11670,007,4211,1
8124,M2,800,11670,007,4211,3
8125,M2,800,11670,007,4211,5
8126,M4,4,93303,017,1204,4
8127,M3,301,855,006,7102,1
8128,M3,301,855,006,7102,3
8129,M3,301,855,006,7102,5
8130,M5,611,84659,013,1304,1
8131,M5,611,84659,013,1304,3
8132,M5,611,84659,013,1304,5
8133,M2,327,85690,002,LME1,1
8134,M2,327,85690,002,LME1,3
8135,M2,327,85690,002,LME1,5
8136,M1,402,95541,012,7107,4
8137,M1,500,159,001,1304,1
8138,M1,500,159,001,1304,3
8139,M1,500,159,001,1304,5
8140,M3,502,16118,006,1303,1
8141,M3,502,16118,006,1303,3
8142,M3,502,16118,006,1303,5
8143,M4,603,1318,006,3102,1
8144,M4,603,1318,006,3102,3
8145,M4,603,1318,006,3102,5
8146,M5,620,85344,006,LMH1,1
8147,M5,620,85344,006,LMH1,3
8148,M5,620,85344,006,LMH1,5
8149,M2,4,92548,009,6306,1
8150,M2,4,92548,009,6306,3
8151,M2,4,92548,009,6306,5
8152,M1,301,855,001,7102,1
8153,M1,301,855,001,7102,3
8154,M1,301,855,001,7102,5
8155,M6,621,100106,016,7202,1
8156,M6,621,100106,016,7202,3
8157,M6,621,100106,016,7202,5
8158,M2,606,93253,008,2104,1
8159,M2,606,93253,008,2104,3
8160,M2,606,93253,008,2104,5
8161,M4,621,7001,009,7202,1
8162,M4,621,7001,009,7202,3
8163,M4,621,7001,009,7202,5
8164,M3,100,86189,011,4112,1
8165,M3,100,86189,011,4112,3
8166,M3,100,86189,011,4112,5
8167,M6,164,92116,011,3103,1
8168,M6,164,92116,011,3103,3
8169,M6,164,92116,011,3103,5
8170,M6,231,92851,005,CIS1,1
8171,M6,231,92851,005,CIS1,3
8172,M6,231,92851,005,CIS1,5
8173,N4,4,fi0054,036,2104,2
8174,N2,604,2369,036,1205,1
8175,N2,604,2369,036,1205,3
8176,N2,604,2369,036,1205,5
8177,M4,602,11663,012,9101,1
8178,M4,602,11663,012,9101,3
8179,M4,602,11663,012,9101,5
8180,M5,606,95884,018,2104,1
8181,M5,606,95884,018,2104,3
8182,M5,606,95884,018,2104,5
8183,V1,800,19379,027,4201,1
8184,V1,800,19379,027,4201,3
8185,V1,800,19379,027,4201,5
8186,N4,42,93598,016,1305,2
8187,N1,327,84480,012,9101,4
8188,N1,513,2341,010,2103,1
8189,N1,513,2341,010,2103,3
8190,N1,513,2341,010,2103,5
8191,N2,603,93241,019,2102,1
8192,N2,603,93241,019,2102,3
8193,N2,603,93241,019,2102,5
8194,N1,611,104963,028,2107,2
8195,V1,3,98717,029,6302,4
8196,V1,4,84001,022,9101,2
8197,M1,611,18923,009,6202,4
8198,M4,42,7031,006,1303,2
8199,M4,490,103765,002,1304,1
8200,M4,490,103765,002,1304,3
8201,M4,490,103765,002,1304,5
8202,M4,1,82705,008,3203,1
8203,M4,1,82705,008,3203,2
8204,M4,1,82705,008,3203,5
8205,M5,2,101922,005,3203,1
8206,M5,2,101922,005,3203,2
8207,M5,2,101922,005,3203,5
8208,M1,600,99370,002,3203,1
8209,M1,600,99370,002,3203,2
8210,M1,600,99370,002,3203,5
8211,M6,601,99370,014,3203,1
8212,M6,601,99370,014,3203,2
8213,M6,601,99370,014,3203,5
8214,M2,605,104659,004,3203,1
8215,M2,605,104659,004,3203,2
8216,M2,605,104659,004,3203,5
8217,M3,607,95173,007,3203,1
8218,M3,607,95173,007,3203,2
8219,M3,607,95173,007,3203,5
8220,V4,616,93996,039,6201,2
8221,M4,400,98252,009,5303,2
8222,M1,101,981,014,1102,2
8223,M4,402,95541,005,2203,1
8224,M4,402,95541,005,2203,3
8225,M4,402,95541,005,2203,5
8226,M4,500,93528,035,5101,2
8227,V1,611,1364,019,1104,2
8228,M1,301,93599,004,7102,4
8229,M3,611,97175,004,6202,1
8230,M3,611,97175,004,6202,3
8231,M3,611,97175,004,6202,5
8232,V1,800,96156,043,2201,4
8233,M4,100,86189,018,4203,1
8234,M4,100,86189,018,4203,3
8235,M4,100,86189,018,4203,5
8236,M3,103,12749,009,1305,1
8237,M3,103,12749,009,1305,3
8238,M3,103,12749,009,1305,5
8239,N4,301,105528,024,7101,1
8240,N4,301,105528,024,7101,3
8241,N4,301,105528,024,7101,5
8242,N1,621,96701,027,7207,4
8243,M4,4,84001,013,9201,2
8244,N3,301,104657,023,7102,1
8245,N3,301,104657,023,7102,3
8246,N3,301,104657,023,7102,5
8247,M2,3,82705,007,6301,1
8248,M2,3,82705,007,6301,3
8249,M2,3,82705,007,6301,5
8250,M4,327,96300,014,1303,1
8251,M4,327,96300,014,1303,3
8252,M4,327,96300,014,1303,5
8253,M1,405,84655,025,7118,6
8254,M2,603,16949,003,9102,1
8255,M2,603,16949,003,9102,3
8256,M2,603,16949,003,9102,5
8257,M1,620,93528,001,LMH1,1
8258,M1,620,93528,001,LMH1,3
8259,M1,620,93528,001,LMH1,5
8260,M2,1,83883,003,3307,2
8261,M2,1,83883,003,3307,4
8262,M2,1,83883,003,3307,5
8263,M1,2,95183,010,3307,2
8264,M1,2,95183,010,3307,4
8265,M1,2,95183,010,3307,5
8266,M4,600,11197,008,3307,2
8267,M4,600,11197,008,3307,4
8268,M4,600,11197,008,3307,5
8269,M3,601,16737,006,3307,2
8270,M3,601,16737,006,3307,4
8271,M3,601,16737,006,3307,5
8272,M5,605,9554,012,3307,2
8273,M5,605,9554,012,3307,4
8274,M5,605,9554,012,3307,5
8275,M6,607,4938,014,3307,2
8276,M6,607,4938,014,3307,4
8277,M6,607,4938,014,3307,5
8278,V1,616,97952,030,6201,3
8279,V1,800,83708,031,4203,4
8280,M3,3,19109,010,6303,1
8281,M3,3,19109,010,6303,3
8282,M3,3,19109,010,6303,5
8283,M1,801,85129,001,4105,1
8284,M1,801,85129,001,4105,3
8285,M1,801,85129,001,4105,5
8286,V2,805,101946,008,1202,1
8287,V2,805,101946,008,1202,3
8288,V2,805,101946,008,1202,5
8289,V1,165,96184,003,4206,1
8290,V1,165,96184,003,4206,3
8291,V1,165,96184,003,4206,5
8292,M5,603,11668,037,9304,1
8293,M5,603,11668,037,9304,3
8294,M5,603,11668,037,9304,5
8295,M5,100,16918,027,9101,1
8296,M5,100,16918,027,9101,3
8297,M5,100,16918,027,9101,5
8298,V4,150,95507,025,4203,4
8299,N1,400,85561,049,7118,4
8300,V6,611,95508,024,1105,1
8301,V6,611,95508,024,1105,3
8302,V6,611,95508,024,1105,5
8303,M2,3,19109,008,6303,1
8304,M2,3,19109,008,6303,3
8305,M2,3,19109,008,6303,5
8306,M4,268,13389,002,4201,4
8307,M4,100,83639,025,4107,4
8308,M4,405,96022,008,2301,2
8309,V1,500,2341,018,1104,1
8310,V1,500,2341,018,1104,3
8311,V1,500,2341,018,1104,5
8312,M4,611,16942,007,1101,1
8313,M4,611,16942,007,1101,3
8314,M4,611,16942,007,1101,5
8315,M4,602,15473,011,9301,1
8316,M4,602,15473,011,9301,3
8317,M4,602,15473,011,9301,5
8318,M3,800,85129,010,9304,1
8319,M3,800,85129,010,9304,3
8320,M3,800,85129,010,9304,5
8321,V2,801,96184,007,4110,1
8322,V2,801,96184,007,4110,3
8323,V2,801,96184,007,4110,5
8324,N2,100,102959,063,4207,1
8325,N2,100,102959,063,4207,3
8326,N2,100,102959,063,4207,5
8327,N1,158,16541,007,4207,2
8328,V6,1,98717,028,3306,1
8329,V6,1,98717,028,3306,3
8330,V6,1,98717,028,3306,5
8331,V1,2,84001,025,3306,1
8332,V1,2,84001,025,3306,3
8333,V1,2,84001,025,3306,5
8334,V3,600,82863,021,3306,1
8335,V3,600,82863,021,3306,3
8336,V3,600,82863,021,3306,5
8337,V2,601,82863,027,3306,1
8338,V2,601,82863,027,3306,3
8339,V2,601,82863,027,3306,5
8340,V4,605,86135,020,3306,1
8341,V4,605,86135,020,3306,3
8342,V4,605,86135,020,3306,5
8343,V5,607,14726,022,3306,1
8344,V5,607,14726,022,3306,3
8345,V5,607,14726,022,3306,5
8346,M4,616,95502,19a,4100a,4
8347,N3,602,97879,042,2102,1
8348,N3,602,97879,042,2102,3
8349,N3,602,97879,042,2102,5
8350,N1,1,6689,039,3301,1
8351,N1,1,6689,039,3301,3
8352,N1,1,6689,039,3301,5
8353,N2,2,85112,043,3301,1
8354,N2,2,85112,043,3301,3
8355,N2,2,85112,043,3301,5
8356,N4,600,102959,043,3301,1
8357,N4,600,102959,043,3301,3
8358,N4,600,102959,043,3301,5
8359,N3,601,84480,041,3301,1
8360,N3,601,84480,041,3301,3
8361,N3,601,84480,041,3301,5
8362,N5,605,93695,044,3301,1
8363,N5,605,93695,044,3301,3
8364,N5,605,93695,044,3301,5
8365,N6,607,93695,047,3301,1
8366,N6,607,93695,047,3301,3
8367,N6,607,93695,047,3301,5
8368,M4,616,93995,23a,6201a,6
8369,M6,604,96972,017,2302,1
8370,M6,604,96972,017,2302,3
8371,M6,604,96972,017,2302,5
8372,M1,20,82705,002,6301,1
8373,M1,20,82705,002,6301,3
8374,M1,20,82705,002,6301,5
8375,M4,405,103746,007,3103,2
8376,M5,150,16442,021,1201,1
8377,M5,150,16442,021,1201,3
8378,M5,150,16442,021,1201,5
8379,V6,602,95182,039,2202,1
8380,V6,602,95182,039,2202,3
8381,V6,602,95182,039,2202,5
8382,M4,606,95182,016,2101,2
8383,V1,20,9076,033,6303,4
8384,M4,100,92552,016,4109,1
8385,M4,100,92552,016,4109,3
8386,M4,100,92552,016,4109,5
8387,M4,162,13266,006,1102,4
8388,V1,602,95182,034,1205,2
8389,M3,606,3665,010,1104,1
8390,M3,606,3665,010,1104,3
8391,M3,606,3665,010,1104,5
8392,V4,800,13266,041,4212,2
8393,M5,81,97877,012,1205,1
8394,M5,81,97877,012,1205,3
8395,M5,81,97877,012,1205,5
8396,M1,402,15285,001,7111,1
8397,M1,402,15285,001,7111,3
8398,M1,402,15285,001,7111,5
8399,M4,405,96022,010,1202,4
8400,M5,500,95172,013,2101,1
8401,M5,500,95172,013,2101,3
8402,M5,500,95172,013,2101,5
8403,M1,502,93964,004,3102,2
8404,M6,603,17315,011,1303,1
8405,M6,603,17315,011,1303,3
8406,M6,603,17315,011,1303,5
8407,M3,100,981,010,1202,1
8408,M3,100,981,010,1202,3
8409,M3,100,981,010,1202,5
8410,M2,500,95998,003,9301,1
8411,M2,500,95998,003,9301,3
8412,M2,500,95998,003,9301,5
8413,M4,502,100594,014,1305,4
8414,M6,604,86135,020,3106,1
8415,M6,604,86135,020,3106,3
8416,M6,604,86135,020,3106,5
8417,M4,621,100960,036,7207,4
8418,M1,327,103427,005,7103,4
8419,M4,405,82758,009,1105,4
8420,M6,620,93528,007,LMH1,1
8421,M6,620,93528,007,LMH1,3
8422,M6,620,93528,007,LMH1,5
8423,M3,327,19311,022,7118,1
8424,M3,327,19311,022,7118,3
8425,M3,327,19311,022,7118,5
8426,M6,500,97952,015,1301,1
8427,M6,500,97952,015,1301,3
8428,M6,500,97952,015,1301,5
8429,V1,620,85344,009,5111,4
8430,N1,21,12995,007,1101,4
8431,V1,100,96633,058,1305,4
8432,N3,604,91710,038,1105,1
8433,N3,604,91710,038,1105,3
8434,N3,604,91710,038,1105,5
8435,V1,105,92552,008,4112,4
8436,V4,20,98717,016,6304,4
8437,V1,100,83639,042,4110,4
8438,N2,103,257,028,3105,1
8439,N2,103,257,028,3105,3
8440,N2,103,257,028,3105,5
8441,N5,165,19101,009,4212,1
8442,N5,165,19101,009,4212,3
8443,N5,165,19101,009,4212,5
8444,N1,1,92984,055,lin1,6
8445,V5,2,96933,055,lin1,2
8446,V2,600,fi0077,055,lin1,3
8447,V2,601,97924,055,lin1,1
8448,V2,605,fi0077,055,lin1,2
8449,V5,607,96526,055,lin1,4
8450,V2,616,97924,074,lin1,4
8451,V5,100,11158,055,4109,1
8452,V5,100,11158,055,4109,3
8453,V5,100,11158,055,4109,5
8454,V4,849,102500,004,4208,4
8455,V1,1,85107,053,1103,4
8456,V1,2,104655,053,3101,3
8457,M4,600,97175,053,3107,2
8458,V1,601,100546,053,3107,2
8459,M4,605,103762,053,3203,3
8460,M4,607,968,053,3106,4
8461,M4,616,60457,014,6201,1
8462,M6,100,981,030,1202,1
8463,M6,100,981,030,1202,3
8464,M6,100,981,030,1202,5
8465,V5,502,11327,024,1302,1
8466,V5,502,11327,024,1302,3
8467,V5,502,11327,024,1302,5
8468,M5,603,5470,032,3104,1
8469,M5,603,5470,032,3104,3
8470,M5,603,5470,032,3104,5
8471,V1,1,92608,037,2101,1
8472,V1,1,92608,037,2101,2
8473,V1,1,92608,037,2101,5
8474,M1,2,104104,026,2103,1
8475,M1,2,104104,026,2103,2
8476,M1,2,104104,026,2103,5
8477,M5,600,13653,038,2103,1
8478,M5,600,13653,038,2103,2
8479,M5,600,13653,038,2103,5
8480,M6,601,82863,038,2103,1
8481,M6,601,82863,038,2103,2
8482,M6,601,82863,038,2103,5
8483,M2,605,95884,035,2103,1
8484,M2,605,95884,035,2103,2
8485,M2,605,95884,035,2103,5
8486,M4,607,15325,031,2103,1
8487,M4,607,15325,031,2103,2
8488,M4,607,15325,031,2103,5
8489,N1,616,60454,060,6201,6
8490,N1,3,6689,020,1305,4
8491,V3,163,16918,003,9103,1
8492,V3,163,16918,003,9103,3
8493,V3,163,16918,003,9103,5
8494,V4,400,97684,041,1205,4
8495,N4,621,96701,034,7205,4
8496,M3,1,92984,006,3303,1
8497,M3,1,92984,006,3303,3
8498,M3,1,92984,006,3303,4
8499,M4,2,85112,007,3303,1
8500,M4,2,85112,007,3303,3
8501,M4,2,85112,007,3303,4
8502,M6,600,91734,012,3303,1
8503,M6,600,91734,012,3303,3
8504,M6,600,91734,012,3303,4
8505,M5,601,60299,011,3303,1
8506,M5,601,60299,011,3303,3
8507,M5,601,60299,011,3303,4
8508,M1,605,13653,001,3303,1
8509,M1,605,13653,001,3303,3
8510,M1,605,13653,001,3303,4
8511,M2,607,101640,004,3303,1
8512,M2,607,101640,004,3303,3
8513,M2,607,101640,004,3303,4
8514,M1,616,95182,004,4100,2
8515,M5,916,fi9030,031,2206,5
8516,M6,81,93967,014,1102,1
8517,M6,81,93967,014,1102,3
8518,M6,81,93967,014,1102,5
8519,M1,162,95507,001,4109,1
8520,M1,162,95507,001,4109,3
8521,M1,162,95507,001,4109,5
8522,V1,839,96198,003,4108,4
8523,M1,550,102664,002,2101,2
8524,M5,619,93528,003,5111,1
8525,M5,619,93528,003,5111,3
8526,M5,619,93528,003,5111,5
8527,V6,20,92848,017,6301,1
8528,V6,20,92848,017,6301,3
8529,V6,20,92848,017,6301,5
8530,V2,100,83639,048,4106,1
8531,V2,100,83639,048,4106,3
8532,V2,100,83639,048,4106,5
8533,V4,164,97850,005,4105,1
8534,V4,164,97850,005,4105,3
8535,V4,164,97850,005,4105,5
8536,M2,500,938,004,2201,1
8537,M2,500,938,004,2201,3
8538,M2,500,938,004,2201,5
8539,M3,3,16949,011,9102,1
8540,M3,3,16949,011,9102,3
8541,M3,3,16949,011,9102,5
8542,M4,20,9076,007,6305,1
8543,M4,20,9076,007,6305,3
8544,M4,20,9076,007,6305,5
8545,M5,400,106782,027,2201,1
8546,M5,400,106782,027,2201,3
8547,M5,400,106782,027,2201,5
8548,V1,1,85107,054,2204,3
8549,V1,2,98611,054,3308,2
8550,M4,600,18924,054,1205,4
8551,V1,601,fi0055,054,3308,1
8552,M4,605,94908,054,3309,2
8553,M1,607,82899,054,3308,5
8554,M4,616,60457,017,6201,3
8555,V1,800,99718,048,4211,1
8556,V1,800,99718,048,4211,3
8557,V1,800,99718,048,4211,5
8558,V2,150,84614,020,4103,1
8559,V2,150,84614,020,4103,3
8560,V2,150,84614,020,4103,5
8561,N3,600,104219,042,3306,1
8562,N3,600,104219,042,3306,3
8563,N3,600,104219,042,3306,5
8564,V1,4,84001,025,9204,4
8565,V4,400,94834,040,7125,2
8566,N2,491,93247,013,7107,1
8567,N2,491,93247,013,7107,3
8568,N2,491,93247,013,7107,5
8569,V4,616,60452,045,4100,5
8570,M6,916,fi9040,018,2206,3
8571,N1,400,16917,047,7117,2
8572,N2,701,96970,016,5101,1
8573,N2,701,96970,016,5101,3
8574,N2,701,96970,016,5101,5
8575,V1,150,981,015,1202,1
8576,V1,150,981,015,1202,3
8577,V1,150,981,015,1202,5
8578,M6,402,10143,009,7111,1
8579,M6,402,10143,009,7111,3
8580,M6,402,10143,009,7111,5
8581,V3,500,86327,020,2303,1
8582,V3,500,86327,020,2303,3
8583,V3,500,86327,020,2303,5
8584,V4,402,3813,015,1202,4
8585,V6,500,2341,025,2105,1
8586,V6,500,2341,025,2105,3
8587,V6,500,2341,025,2105,5
8588,N1,606,83984,036,9104,1
8589,N1,606,83984,036,9104,3
8590,N1,606,83984,036,9104,5
8591,V3,1,95588,026,3201,1
8592,V3,1,95588,026,3201,3
8593,V3,1,95588,026,3201,4
8594,V2,2,92984,032,3201,1
8595,V2,2,92984,032,3201,3
8596,V2,2,92984,032,3201,4
8597,V5,600,100764,032,3201,1
8598,V5,600,100764,032,3201,3
8599,V5,600,100764,032,3201,4
8600,V4,601,82863,028,3201,1
8601,V4,601,82863,028,3201,3
8602,V4,601,82863,028,3201,4
8603,V6,605,84205,036,3201,1
8604,V6,605,84205,036,3201,3
8605,V6,605,84205,036,3201,4
8606,V1,607,15267,016,3201,1
8607,V1,607,15267,016,3201,3
8608,V1,607,15267,016,3201,4
8609,V1,616,93995,035,4100,6
8610,V1,602,96972,029,2304,1
8611,V1,602,96972,029,2304,3
8612,V1,602,96972,029,2304,5
8613,N4,602,97178,047,3106,2
8614,N1,604,105528,034,6202,1
8615,N1,604,105528,034,6202,3
8616,N1,604,105528,034,6202,5
8617,N4,840,92929,017,7222,1
8618,N4,840,92929,017,7222,3
8619,N4,840,92929,017,7222,5
8620,M6,150,11158,013,4111,1
8621,M6,150,11158,013,4111,3
8622,M6,150,11158,013,4111,5
8623,M1,800,11670,002,4211,1
8624,M1,800,11670,002,4211,3
8625,M1,800,11670,002,4211,5
8626,N1,616,93694,52a,4100a,2
8627,V1,210,83205,002,7204,1
8628,V1,210,83205,002,7204,3
8629,V1,210,83205,002,7204,5
8630,V2,603,5470,031,2304,1
8631,V2,603,5470,031,2304,3
8632,V2,603,5470,031,2304,5
8633,M6,611,16942,016,1105,1
8634,M6,611,16942,016,1105,3
8635,M6,611,16942,016,1105,5
8636,V1,840,95168,008,7206,2
8637,N4,327,84480,008,2102,4
8638,V1,400,6121,029,1202,2
8639,M1,500,95172,036,1204,1
8640,M1,500,95172,036,1204,3
8641,M1,500,95172,036,1204,5
8642,N1,40,91710,012,9201,2
8643,N1,231,10673,006,CIS2,1
8644,N1,231,10673,006,CIS2,3
8645,N1,231,10673,006,CIS2,5
8646,V1,280,83205,003,7203,2
8647,V5,849,102500,005,4201,1
8648,V5,849,102500,005,4201,3
8649,V5,849,102500,005,4201,5
8650,M1,502,5722,003,2205,2
8651,N1,402,102333,018,2102,2
8652,M4,502,95172,038,2203,2
8653,V1,150,16442,014,4110,1
8654,V1,150,16442,014,4110,3
8655,V1,150,16442,014,4110,5
8656,N5,606,2369,041,2104,1
8657,N5,606,2369,041,2104,3
8658,N5,606,2369,041,2104,5
8659,N1,800,19017,017,4103,1
8660,N1,800,19017,017,4103,3
8661,N1,800,19017,017,4103,5
8662,M6,103,3350,021,4205,1
8663,M6,103,3350,021,4205,3
8664,M6,103,3350,021,4205,5
8665,V3,165,19017,004,4101,1
8666,V3,165,19017,004,4101,3
8667,V3,165,19017,004,4101,5
8668,V4,603,91460,035,2105,2
8669,V4,849,102500,003,4201,1
8670,V4,849,102500,003,4201,3
8671,V4,849,102500,003,4201,5
8672,V2,4,9076,043,6305,1
8673,V2,4,9076,043,6305,3
8674,V2,4,9076,043,6305,5
8675,V4,3,92848,034,6304,1
8676,V4,3,92848,034,6304,3
8677,V4,3,92848,034,6304,5
8678,V1,100,86189,040,4207,4
8679,M1,400,82754,001,1101,2
8680,V3,3,92848,032,6304,1
8681,V3,3,92848,032,6304,3
8682,V3,3,92848,032,6304,5
8683,M1,81,97877,003,2304,4
8684,M2,103,12749,007,1304,1
8685,M2,103,12749,007,1304,3
8686,M2,103,12749,007,1304,5
8687,N3,402,102333,019,1304,1
8688,N3,402,102333,019,1304,3
8689,N3,402,102333,019,1304,5
8690,M1,42,7031,003,1204,4
8691,M6,268,92631,003,4201,1
8692,M6,268,92631,003,4201,3
8693,M6,268,92631,003,4201,5
8694,V1,838,11670,005,4212,1
8695,V1,838,11670,005,4212,3
8696,V1,838,11670,005,4212,5
8697,M5,800,19336,022,4203,1
8698,M5,800,19336,022,4203,3
8699,M5,800,19336,022,4203,5
8700,M1,100,100546,004,1205,4
8701,N4,402,92547,021,9105,2
8702,M4,502,95172,009,5105,1
8703,M4,502,95172,009,5105,3
8704,M4,502,95172,009,5105,5
8705,M3,513,159,001,1302,1
8706,M3,513,159,001,1302,3
8707,M3,513,159,001,1302,5
8708,V3,603,19300,015,2202,1
8709,V3,603,19300,015,2202,3
8710,V3,603,19300,015,2202,5
8711,V3,150,95822,023,4107,1
8712,V3,150,95822,023,4107,3
8713,V3,150,95822,023,4107,5
8714,V6,400,16917,044,7120,1
8715,V6,400,16917,044,7120,3
8716,V6,400,16917,044,7120,5
8717,V3,100,11158,050,4109,1
8718,V3,100,11158,050,4109,3
8719,V3,100,11158,050,4109,5
8720,M1,162,95507,003,1302,4
8721,V2,604,95182,025,2101,1
8722,V2,604,95182,025,2101,3
8723,V2,604,95182,025,2101,5
8724,V5,805,91734,014,9103,1
8725,V5,805,91734,014,9103,3
8726,V5,805,91734,014,9103,5
8727,M1,40,93080,004,2303,4
8728,M4,301,83633,008,7102,1
8729,M4,301,83633,008,7102,3
8730,M4,301,83633,008,7102,5
8731,M1,20,95958,003,5314,2
8732,M4,400,95016,008,3107,4
8733,V2,620,94864,010,5111,1
8734,V2,620,94864,010,5111,3
8735,V2,620,94864,010,5111,5
8736,V1,1,113,016,3205,2
8737,V1,1,113,016,3205,4
8738,V1,1,113,016,3205,5
8739,V6,2,106892,021,3205,2
8740,V6,2,106892,021,3205,4
8741,V6,2,106892,021,3205,5
8742,V3,600,60452,024,9104,2
8743,V3,600,60452,024,9104,4
8744,V3,600,60452,024,9104,5
8745,V2,601,104219,020,3205,2
8746,V2,601,104219,020,3205,4
8747,V2,601,104219,020,3205,5
8748,V4,605,103478,028,3205,2
8749,V4,605,103478,028,3205,4
8750,V4,605,103478,028,3205,5
8751,V5,607,96215,032,3205,2
8752,V5,607,96215,032,3205,4
8753,V5,607,96215,032,3205,5
8754,V4,616,11197,038,4100,1
8755,M2,100,86189,008,4207,1
8756,M2,100,86189,008,4207,3
8757,M2,100,86189,008,4207,5
8758,M3,611,16942,003,1105,1
8759,M3,611,16942,003,1105,3
8760,M3,611,16942,003,1105,5
8761,V6,500,86327,026,2304,1
8762,V6,500,86327,026,2304,3
8763,V6,500,86327,026,2304,5
8764,M1,502,95172,041,2203,4
8765,V1,611,1364,023,1201,4
8766,V1,800,83708,028,4203,2
8767,V4,165,95837,005,4109,2
8768,N3,327,105528,021,7117,1
8769,N3,327,105528,021,7117,3
8770,N3,327,105528,021,7117,5
8771,N1,405,96022,016,1302,4
8772,V1,4,92146,020,6301,1
8773,V1,4,92146,020,6301,3
8774,V1,4,92146,020,6301,5
8775,M6,301,83633,013,7101,1
